timestamp,device_id,device_type,location,power_watts,energy_kwh,operational_status,room_temp,outdoor_temp,humidity,light_level,motion_detected,door_status,user_id,user_presence,wifi_signal,weather_condition,electricity_price,anomaly_score,hour_of_day,day_of_week,is_weekend,month,season
21-01-2023 05:57,D003,coffee_maker,kitchen,125,0.113671696,1,24.32298787,19.49118902,65,96,1,1,U001,0,-55,clear,0.109791219,0.080398317,5,5,TRUE,1,1
21-01-2023 05:58,D004,oven,kitchen,71,0.658086276,1,18.62933739,18.66612235,76,52,1,0,U005,1,-83,clear,0.14657081,0.083231967,5,5,TRUE,1,1
21-01-2023 05:59,D002,oven,bedroom,6,0.972113285,0,22.76185236,14.56270829,55,82,0,0,U001,1,-77,clear,0.168873122,0.048975589,5,5,TRUE,1,1
21-01-2023 06:00,D003,oven,bedroom,119,0.399068105,1,22.72400286,12.06306751,78,25,1,0,U001,1,-10,clear,0.164603857,0.017891266,6,5,TRUE,1,1
21-01-2023 06:01,D003,coffee_maker,living_room,10,0.978808839,0,23.82480284,19.85389743,60,24,1,1,U005,1,-86,rainy,0.144693839,0.062590876,6,5,TRUE,1,1
21-01-2023 06:02,D004,coffee_maker,bedroom,124,0.192364123,0,18.51709758,14.87776307,51,85,0,0,U004,1,-21,rainy,0.117079478,0.056133952,6,5,TRUE,1,1
21-01-2023 06:03,D004,oven,kitchen,39,0.537164842,1,23.67696211,15.9193616,58,64,0,0,U002,0,-26,cloudy,0.127813971,0.085723504,6,5,TRUE,1,1
21-01-2023 06:04,D003,coffee_maker,kitchen,43,0.834109409,1,18.26772943,11.38758185,43,42,1,1,U001,0,-64,rainy,0.188168425,0.082784887,6,5,TRUE,1,1
21-01-2023 06:05,D001,oven,living_room,132,0.752828509,0,18.01448589,11.03790844,53,81,0,1,U005,1,-16,clear,0.148854111,0.076495105,6,5,TRUE,1,1
21-01-2023 06:06,D004,light,bathroom,66,0.188550165,1,20.5153518,15.14892963,34,26,1,1,U001,1,-67,rainy,0.165814589,0.092418854,6,5,TRUE,1,1
21-01-2023 06:07,D004,coffee_maker,bedroom,87,0.710592692,0,22.69036885,16.19387323,32,75,1,1,U004,0,-15,cloudy,0.145577014,0.027638961,6,5,TRUE,1,1
21-01-2023 06:08,D004,refrigerator,bedroom,111,0.807127766,1,24.51784276,12.77014031,49,7,1,0,U002,1,-63,rainy,0.198471851,0.047123553,6,5,TRUE,1,1
21-01-2023 06:09,D001,light,kitchen,85,0.7114137,1,24.28441098,18.519865,43,89,0,1,U004,1,-51,clear,0.179229164,0.091714964,6,5,TRUE,1,1
21-01-2023 06:10,D004,light,bedroom,104,0.961016934,1,23.59045691,12.93740872,76,41,1,0,U001,0,-62,rainy,0.175174466,0.048344877,6,5,TRUE,1,1
21-01-2023 06:11,D002,light,bathroom,68,0.139403854,1,20.40514178,14.69638368,70,75,0,1,U005,0,-96,clear,0.180414371,0.062134415,6,5,TRUE,1,1
21-01-2023 06:12,D001,oven,living_room,66,0.909758479,1,24.6134368,13.01129661,42,46,0,1,U001,0,-38,rainy,0.122319823,0.068461624,6,5,TRUE,1,1
21-01-2023 06:13,D001,light,bathroom,62,0.776559276,0,22.49716423,14.2632701,40,8,1,0,U003,1,-23,rainy,0.197172059,0.008305689,6,5,TRUE,1,1
21-01-2023 06:14,D002,refrigerator,living_room,118,0.06878639,0,24.06884258,17.78147909,68,88,0,0,U001,0,-62,rainy,0.185179657,0.053294179,6,5,TRUE,1,1
21-01-2023 06:15,D004,refrigerator,kitchen,84,0.287768719,1,19.36543208,11.6035449,37,96,1,0,U001,1,-88,cloudy,0.114618052,0.030822108,6,5,TRUE,1,1
21-01-2023 06:16,D001,light,living_room,30,0.421446944,0,21.29078313,13.69077432,51,80,0,0,U003,0,-68,cloudy,0.164881984,0.00265317,6,5,TRUE,1,1
21-01-2023 06:17,D003,refrigerator,living_room,71,0.335338061,1,22.52224784,10.00651268,43,31,0,0,U003,1,-96,cloudy,0.114892812,0.004913395,6,5,TRUE,1,1
21-01-2023 06:18,D003,coffee_maker,kitchen,86,0.53904418,0,19.43514699,15.63856586,62,39,1,0,U003,1,-79,clear,0.142619914,0.006545789,6,5,TRUE,1,1
21-01-2023 06:19,D001,coffee_maker,bathroom,121,0.601616155,1,21.1329132,19.40661099,35,69,0,1,U001,1,-42,rainy,0.193790455,8.60E-05,6,5,TRUE,1,1
21-01-2023 06:20,D003,light,bedroom,84,0.116304142,0,23.16273662,10.9083278,77,23,1,0,U001,0,-62,clear,0.148760934,0.044638251,6,5,TRUE,1,1
21-01-2023 06:21,D001,refrigerator,kitchen,145,0.538731484,1,22.22879998,11.92447646,59,37,1,0,U004,0,-25,rainy,0.153160421,0.088174612,6,5,TRUE,1,1
21-01-2023 06:22,D001,oven,bedroom,70,0.255185263,0,19.65384492,15.97085586,49,71,1,1,U004,1,-34,cloudy,0.104289232,0.077594679,6,5,TRUE,1,1
21-01-2023 06:23,D001,oven,bathroom,85,0.643648757,1,20.74715569,10.28649852,37,74,0,0,U001,1,-34,rainy,0.139873676,0.073159741,6,5,TRUE,1,1
21-01-2023 06:24,D004,oven,kitchen,8,0.817212697,0,22.84736318,15.2478454,57,65,1,0,U001,1,-27,clear,0.152246209,0.079516477,6,5,TRUE,1,1
21-01-2023 06:25,D002,oven,living_room,21,0.325764456,0,18.05806427,11.30826217,72,31,1,1,U002,0,-84,rainy,0.190211234,0.080700068,6,5,TRUE,1,1
21-01-2023 06:26,D004,oven,bathroom,138,0.125480127,1,18.60766004,19.21731662,53,37,0,1,U005,1,-74,rainy,0.187931071,0.077955246,6,5,TRUE,1,1
21-01-2023 06:27,D001,oven,kitchen,18,0.82718778,0,20.9195512,12.335155,74,29,0,0,U001,1,-26,clear,0.185125106,0.041103222,6,5,TRUE,1,1
21-01-2023 06:28,D001,refrigerator,living_room,135,0.031528027,0,20.550698,16.45323372,58,49,0,1,U003,1,-92,cloudy,0.101911684,0.036988375,6,5,TRUE,1,1
21-01-2023 06:29,D002,refrigerator,living_room,69,0.314373948,0,18.61267759,16.77694282,64,47,0,1,U004,0,-43,cloudy,0.155372706,0.047683263,6,5,TRUE,1,1
21-01-2023 06:30,D001,refrigerator,kitchen,70,0.063143431,0,22.92449088,12.06762064,61,24,1,1,U004,0,-89,rainy,0.168947056,0.01965745,6,5,TRUE,1,1
21-01-2023 06:31,D001,coffee_maker,living_room,120,0.838210908,0,22.4000639,17.60961199,41,36,0,1,U003,0,-77,clear,0.158700617,0.030817469,6,5,TRUE,1,1
21-01-2023 06:32,D003,light,bedroom,121,0.545367457,0,23.42294357,11.25493761,58,28,1,1,U005,0,-8,rainy,0.128995267,0.084420461,6,5,TRUE,1,1
21-01-2023 06:33,D002,coffee_maker,bedroom,113,0.629400691,0,22.05380321,14.12726727,57,28,0,0,U002,0,-67,clear,0.137697853,0.004490707,6,5,TRUE,1,1
21-01-2023 06:34,D003,light,kitchen,6,0.259336793,1,23.00628861,10.81493257,58,93,1,0,U001,0,-2,clear,0.103764988,0.093731087,6,5,TRUE,1,1
21-01-2023 06:35,D004,oven,kitchen,141,0.685212526,1,19.0880879,14.11526022,31,68,1,1,U004,0,-64,rainy,0.15576865,0.024997611,6,5,TRUE,1,1
21-01-2023 06:36,D001,light,kitchen,26,0.12647106,0,20.94182468,19.63180363,60,79,0,1,U005,1,-11,cloudy,0.134019041,0.043357734,6,5,TRUE,1,1
21-01-2023 06:37,D001,oven,bathroom,43,0.349626264,0,22.08835002,19.23213254,33,66,0,1,U005,1,-82,clear,0.189528161,0.012120617,6,5,TRUE,1,1
21-01-2023 06:38,D004,coffee_maker,bathroom,26,0.127033786,1,23.62463869,10.83793647,66,26,0,1,U004,1,-64,clear,0.129461988,0.007232488,6,5,TRUE,1,1
21-01-2023 06:39,D003,coffee_maker,bedroom,142,0.235338393,0,21.55088878,16.52650456,53,15,1,1,U003,0,-16,clear,0.172914946,0.024379809,6,5,TRUE,1,1
21-01-2023 06:40,D002,oven,kitchen,117,0.048637397,0,23.00576746,15.1374891,57,39,0,0,U001,0,-60,rainy,0.113172257,0.091049038,6,5,TRUE,1,1
21-01-2023 06:41,D003,refrigerator,living_room,132,0.598032061,0,18.86582497,15.56122295,75,80,1,0,U001,0,-51,cloudy,0.107205842,0.053000703,6,5,TRUE,1,1
21-01-2023 06:42,D004,light,bathroom,42,0.057776117,1,19.47870154,15.44123416,44,14,0,0,U001,1,-27,cloudy,0.134962318,0.052994896,6,5,TRUE,1,1
21-01-2023 06:43,D003,coffee_maker,bathroom,60,0.278059143,1,18.944804,19.64503699,38,79,0,0,U003,0,-33,cloudy,0.132080288,0.017610191,6,5,TRUE,1,1
21-01-2023 06:44,D002,light,bedroom,116,0.966762737,0,24.067545,18.0366853,32,45,0,0,U004,1,-39,clear,0.10626026,0.048613743,6,5,TRUE,1,1
21-01-2023 06:45,D001,light,bedroom,39,0.793095581,0,23.03628144,11.34107723,47,76,1,0,U003,0,-19,cloudy,0.187035837,0.071856692,6,5,TRUE,1,1
21-01-2023 06:46,D003,light,bathroom,113,0.208177623,0,19.161626,11.97688883,73,84,1,1,U002,1,-70,cloudy,0.113724285,0.090986381,6,5,TRUE,1,1
21-01-2023 06:47,D004,light,bedroom,80,0.81937349,0,18.21980911,16.24470396,57,97,1,1,U004,1,-88,clear,0.191663839,0.002005676,6,5,TRUE,1,1
21-01-2023 06:48,D002,coffee_maker,bedroom,69,0.767146546,0,18.83145871,10.41527109,37,18,0,0,U001,1,-66,clear,0.108754156,0.035102578,6,5,TRUE,1,1
21-01-2023 06:49,D003,refrigerator,bedroom,93,0.200725792,0,19.53728385,18.26307438,39,44,1,0,U003,1,-76,clear,0.148913061,0.05017871,6,5,TRUE,1,1
21-01-2023 06:50,D004,light,living_room,12,0.04449849,0,21.32550028,10.74145498,39,85,1,1,U005,0,-61,cloudy,0.106645064,0.048170886,6,5,TRUE,1,1
21-01-2023 06:51,D001,light,bathroom,99,0.324110208,1,22.43261435,17.33620795,44,86,1,1,U005,0,-99,clear,0.153764192,0.024272792,6,5,TRUE,1,1
21-01-2023 06:52,D004,oven,kitchen,24,0.600100018,0,23.28852525,10.40565543,31,59,1,0,U005,0,-63,clear,0.144122942,0.017981956,6,5,TRUE,1,1
21-01-2023 06:53,D002,coffee_maker,bathroom,107,0.305445138,1,23.08758032,17.66762418,47,4,1,0,U003,1,-2,rainy,0.160144154,0.050874892,6,5,TRUE,1,1
21-01-2023 06:54,D002,light,bathroom,55,0.892081339,0,23.11259319,16.57718711,51,39,1,0,U004,1,-97,rainy,0.156079449,0.074431055,6,5,TRUE,1,1
21-01-2023 06:55,D004,refrigerator,kitchen,78,0.137877147,0,19.76851405,13.96479765,45,62,0,0,U003,1,-46,clear,0.122262143,0.075440691,6,5,TRUE,1,1
21-01-2023 06:56,D002,coffee_maker,bathroom,61,0.612421614,1,23.74412535,10.87434152,37,28,0,1,U004,1,-66,rainy,0.193234257,0.054934402,6,5,TRUE,1,1
21-01-2023 06:57,D002,oven,bathroom,3,0.262383138,1,23.0425395,16.48025865,30,99,0,0,U004,0,-84,clear,0.157788462,0.034546555,6,5,TRUE,1,1
21-01-2023 06:58,D001,coffee_maker,bedroom,47,0.175549617,1,20.50831759,17.36813891,79,74,1,0,U002,1,-71,cloudy,0.169729609,0.067133588,6,5,TRUE,1,1
21-01-2023 06:59,D003,light,bathroom,101,0.140440501,1,24.27907023,12.96518694,41,89,1,0,U004,0,-79,clear,0.170818092,0.08932677,6,5,TRUE,1,1
21-01-2023 07:00,D001,coffee_maker,bathroom,102,0.304307225,0,18.36055233,10.20572258,38,75,0,1,U002,0,-79,rainy,0.127571451,0.059438024,7,5,TRUE,1,1
21-01-2023 07:01,D004,refrigerator,living_room,78,0.490935241,0,20.69414527,15.44359214,51,24,1,1,U001,0,-78,rainy,0.100258342,0.08011845,7,5,TRUE,1,1
21-01-2023 07:02,D002,refrigerator,bathroom,28,0.046884193,1,20.71881971,15.61233495,70,21,1,1,U002,0,-89,rainy,0.169394059,0.047721138,7,5,TRUE,1,1
21-01-2023 07:03,D004,oven,living_room,40,0.487007226,0,22.34924191,12.78734219,44,17,1,1,U004,0,-69,cloudy,0.186863074,0.05492479,7,5,TRUE,1,1
21-01-2023 07:04,D002,light,kitchen,109,0.42773815,0,24.20596945,17.95845427,31,80,1,0,U004,0,-1,cloudy,0.175712137,0.027773478,7,5,TRUE,1,1
21-01-2023 07:05,D001,oven,bathroom,97,0.263090646,1,20.12402265,16.08722279,61,2,1,1,U002,1,-9,rainy,0.18096102,0.012268827,7,5,TRUE,1,1
21-01-2023 07:06,D002,light,bathroom,141,0.669548712,1,18.36394748,17.05793558,35,20,1,1,U005,1,-23,cloudy,0.134165806,0.009157729,7,5,TRUE,1,1
21-01-2023 07:07,D004,coffee_maker,bedroom,26,0.226464079,0,18.45938959,11.54678795,37,64,0,0,U003,1,-60,cloudy,0.173359638,0.085886472,7,5,TRUE,1,1
21-01-2023 07:08,D001,refrigerator,bathroom,92,0.46463106,1,21.05309665,12.27912117,78,72,0,1,U001,1,-86,rainy,0.199088074,0.073918489,7,5,TRUE,1,1
21-01-2023 07:09,D003,coffee_maker,living_room,65,0.572112075,0,18.00154704,19.91730797,64,73,0,0,U001,1,-77,cloudy,0.136678719,0.079082234,7,5,TRUE,1,1
21-01-2023 07:10,D003,oven,living_room,2,0.746877629,0,23.56956722,17.83421592,68,91,0,1,U004,0,-88,rainy,0.19525694,0.065464522,7,5,TRUE,1,1
21-01-2023 07:11,D002,refrigerator,bathroom,15,0.324780629,0,18.31421736,19.32106197,30,93,1,0,U002,0,-39,cloudy,0.113273193,0.061993087,7,5,TRUE,1,1
21-01-2023 07:12,D003,coffee_maker,kitchen,84,0.997943633,1,23.12263095,12.98836779,53,37,1,0,U003,1,-74,clear,0.163802564,0.047534436,7,5,TRUE,1,1
21-01-2023 07:13,D002,light,bedroom,27,0.227402035,0,18.73974942,11.64847101,60,25,0,0,U005,1,-50,cloudy,0.114754205,0.072480308,7,5,TRUE,1,1
21-01-2023 07:14,D001,coffee_maker,kitchen,50,0.700873242,0,21.71115188,15.57344336,65,86,0,1,U002,1,-95,cloudy,0.145855156,0.087671005,7,5,TRUE,1,1
21-01-2023 07:15,D004,oven,bedroom,16,0.942171521,1,23.06063052,11.62707375,52,42,1,1,U001,1,-88,clear,0.133593774,0.059731566,7,5,TRUE,1,1
21-01-2023 07:16,D003,refrigerator,bathroom,133,0.451733989,1,19.76775112,15.5777651,55,71,1,1,U003,0,-64,cloudy,0.109230183,0.078424406,7,5,TRUE,1,1
21-01-2023 07:17,D004,light,kitchen,133,0.936834015,0,21.7619511,13.38810055,68,84,1,1,U001,0,-49,rainy,0.133201217,0.047867817,7,5,TRUE,1,1
21-01-2023 07:18,D002,light,living_room,52,0.971141612,1,23.82698747,17.79186552,55,0,0,1,U004,1,-50,rainy,0.131741555,0.059603996,7,5,TRUE,1,1
21-01-2023 07:19,D001,coffee_maker,bathroom,46,0.893828065,0,23.0632272,11.59171681,53,96,1,0,U001,0,-48,cloudy,0.162736151,0.074732622,7,5,TRUE,1,1
21-01-2023 07:20,D002,coffee_maker,kitchen,21,0.992108991,0,22.65436582,16.7424155,47,56,1,0,U003,1,-57,rainy,0.150322465,0.091713675,7,5,TRUE,1,1
21-01-2023 07:21,D003,coffee_maker,bathroom,106,0.180187169,1,23.17639672,17.73217709,56,70,0,1,U001,0,-93,rainy,0.147879427,0.024797922,7,5,TRUE,1,1
21-01-2023 07:22,D002,light,kitchen,38,0.792974441,0,23.12417385,13.84130594,42,3,1,1,U002,0,-51,clear,0.195345326,0.039378067,7,5,TRUE,1,1
21-01-2023 07:23,D003,coffee_maker,living_room,19,0.057160695,1,23.11448185,19.18695205,47,41,1,0,U002,0,-60,cloudy,0.195111788,0.040031673,7,5,TRUE,1,1
21-01-2023 07:24,D003,oven,living_room,39,0.113777284,1,24.17203231,11.62179591,59,47,0,1,U001,0,-91,cloudy,0.142296268,0.093747283,7,5,TRUE,1,1
21-01-2023 07:25,D004,light,bedroom,30,0.685098738,0,22.7357358,16.4536439,47,59,0,0,U002,1,-27,rainy,0.136997794,0.027914798,7,5,TRUE,1,1
21-01-2023 07:26,D001,refrigerator,kitchen,59,0.67225944,1,19.34293497,14.31054491,34,3,0,0,U005,1,-68,cloudy,0.112785783,0.01267552,7,5,TRUE,1,1
21-01-2023 07:27,D002,coffee_maker,living_room,38,0.222076577,0,20.04564171,15.61034636,60,2,0,0,U005,0,-5,rainy,0.102942715,0.003775743,7,5,TRUE,1,1
21-01-2023 07:28,D002,coffee_maker,bathroom,123,0.796620879,0,18.03656715,13.52827604,46,38,0,0,U005,0,-57,rainy,0.150588028,0.009472974,7,5,TRUE,1,1
21-01-2023 07:29,D004,refrigerator,living_room,111,0.809125097,1,21.41165472,17.91847899,58,66,0,1,U002,1,-60,cloudy,0.174903034,0.004666132,7,5,TRUE,1,1
21-01-2023 07:30,D001,light,kitchen,139,0.114026974,1,24.95434284,13.24451316,51,50,0,1,U003,1,-71,rainy,0.106007296,0.033255569,7,5,TRUE,1,1
21-01-2023 07:31,D002,oven,bathroom,117,0.145455444,1,24.1345559,18.51616018,60,50,1,0,U003,1,-20,rainy,0.199992728,0.097256657,7,5,TRUE,1,1
21-01-2023 07:32,D003,oven,living_room,112,0.353894911,1,24.60344839,17.34077658,47,59,0,0,U003,0,-23,cloudy,0.188934103,0.018863115,7,5,TRUE,1,1
21-01-2023 07:33,D002,light,kitchen,119,0.173023634,0,23.2401604,18.8443967,35,67,0,1,U001,0,-94,rainy,0.104488796,0.059530341,7,5,TRUE,1,1
21-01-2023 07:34,D004,coffee_maker,kitchen,103,0.122882362,0,24.58990083,18.57703556,42,0,0,1,U004,1,-18,clear,0.140907741,0.098907248,7,5,TRUE,1,1
21-01-2023 07:35,D002,refrigerator,living_room,33,0.130600116,1,20.79451077,18.41314675,46,76,1,1,U003,0,-49,rainy,0.190493729,0.076241924,7,5,TRUE,1,1
21-01-2023 07:36,D001,refrigerator,living_room,72,0.133660937,1,18.78871483,12.50753691,56,16,0,0,U002,1,-23,clear,0.120470258,0.091299952,7,5,TRUE,1,1
21-01-2023 07:37,D003,refrigerator,kitchen,32,0.04746862,1,20.41039599,12.81143484,76,63,1,1,U005,0,-58,cloudy,0.116125539,0.0808521,7,5,TRUE,1,1
21-01-2023 07:38,D004,oven,kitchen,124,0.738483853,1,23.88648855,13.99631907,56,12,0,1,U005,1,-59,cloudy,0.165674069,0.092830949,7,5,TRUE,1,1
21-01-2023 07:39,D003,refrigerator,kitchen,20,0.008857486,0,24.35139577,14.36553064,77,44,1,1,U004,1,-87,cloudy,0.152868328,0.076767988,7,5,TRUE,1,1
21-01-2023 07:40,D004,light,living_room,131,0.277116154,0,24.84969649,17.27776342,61,74,0,0,U005,0,-92,cloudy,0.145689111,0.023826116,7,5,TRUE,1,1
21-01-2023 07:41,D001,refrigerator,kitchen,48,0.564889371,0,24.21128348,13.605445,64,48,0,0,U001,1,-97,rainy,0.154060246,0.024700833,7,5,TRUE,1,1
21-01-2023 07:42,D003,coffee_maker,bedroom,58,0.826348878,1,21.87640076,14.71390299,37,0,0,0,U002,0,-54,rainy,0.158139689,0.005222279,7,5,TRUE,1,1
21-01-2023 07:43,D004,refrigerator,bedroom,50,0.378536136,1,24.31785216,14.18226393,59,56,0,0,U004,1,-100,cloudy,0.12536587,0.068263854,7,5,TRUE,1,1
21-01-2023 07:44,D001,refrigerator,living_room,22,0.823004219,0,22.26327755,18.77806241,69,57,0,1,U002,1,-94,rainy,0.109358591,0.042506719,7,5,TRUE,1,1
21-01-2023 07:45,D004,oven,living_room,76,0.718307699,1,19.52452096,17.40993532,67,17,1,0,U004,0,-78,clear,0.15620493,0.054549565,7,5,TRUE,1,1
21-01-2023 07:46,D004,refrigerator,bathroom,63,0.679615736,1,22.51554424,17.3142401,50,71,0,1,U003,0,-66,cloudy,0.160819419,0.025903853,7,5,TRUE,1,1
21-01-2023 07:47,D004,refrigerator,bedroom,30,0.489888277,1,21.34778554,12.31008823,74,5,0,0,U004,1,-86,cloudy,0.168978446,0.022075886,7,5,TRUE,1,1
21-01-2023 07:48,D002,oven,bathroom,57,0.211720707,0,18.05973703,15.55651448,31,32,1,1,U004,1,-57,rainy,0.182050433,0.007555783,7,5,TRUE,1,1
21-01-2023 07:49,D001,light,bedroom,81,0.237938374,0,18.43640446,12.53950962,77,36,0,1,U004,0,-17,cloudy,0.152511699,0.039193106,7,5,TRUE,1,1
21-01-2023 07:50,D001,light,kitchen,42,0.308522204,0,22.63433656,11.30610606,36,74,0,0,U001,0,-46,rainy,0.139036659,0.082754281,7,5,TRUE,1,1
21-01-2023 07:51,D002,oven,bedroom,133,0.133162278,1,24.7947071,11.47243684,63,23,0,0,U005,1,-1,rainy,0.14103992,0.014581264,7,5,TRUE,1,1
21-01-2023 07:52,D003,light,kitchen,90,0.741588398,0,18.67965373,19.65718604,31,28,0,1,U001,0,-89,clear,0.167823721,0.068763898,7,5,TRUE,1,1
21-01-2023 07:53,D003,oven,bathroom,98,0.960594632,0,21.48427948,17.31882169,62,58,1,0,U002,0,-8,clear,0.133857805,0.000682588,7,5,TRUE,1,1
21-01-2023 07:54,D002,oven,living_room,117,0.15176535,0,23.74862809,15.45007357,55,57,0,1,U001,0,-57,rainy,0.157796998,0.088097797,7,5,TRUE,1,1
21-01-2023 07:55,D004,coffee_maker,living_room,56,0.450797266,0,21.99602896,10.34435898,60,45,0,1,U003,0,-91,cloudy,0.130548327,0.066207397,7,5,TRUE,1,1
21-01-2023 07:56,D002,coffee_maker,bedroom,35,0.985748894,1,20.19639677,19.47697851,39,17,1,0,U002,1,-29,rainy,0.166510765,0.039122003,7,5,TRUE,1,1
21-01-2023 07:57,D003,coffee_maker,living_room,14,0.127609511,1,24.06656181,16.65178582,62,75,0,1,U003,1,-66,cloudy,0.119061445,0.009515264,7,5,TRUE,1,1
21-01-2023 07:58,D002,oven,kitchen,64,0.453839639,0,20.31965859,18.0098371,60,10,1,1,U002,0,-41,rainy,0.14684418,0.051160655,7,5,TRUE,1,1
21-01-2023 07:59,D003,light,kitchen,29,0.936218446,0,19.76244401,12.59234668,77,98,0,1,U003,0,-85,cloudy,0.115504843,0.064994581,7,5,TRUE,1,1
21-01-2023 08:00,D003,oven,kitchen,14,0.573975221,0,21.30225493,14.49169263,61,3,1,0,U003,1,-57,clear,0.194984647,0.055751121,8,5,TRUE,1,1
21-01-2023 08:01,D002,oven,bathroom,90,0.447546392,1,21.71120261,16.10390702,69,53,0,1,U005,1,-76,rainy,0.170751577,0.091169881,8,5,TRUE,1,1
21-01-2023 08:02,D004,light,living_room,114,0.195168284,1,18.23506645,13.0003026,41,19,0,1,U003,0,-15,cloudy,0.163735967,0.034192308,8,5,TRUE,1,1
21-01-2023 08:03,D004,refrigerator,living_room,131,0.482451706,1,18.82478281,18.13920927,34,41,0,1,U002,0,-4,clear,0.11067437,0.013620956,8,5,TRUE,1,1
21-01-2023 08:04,D002,oven,living_room,3,0.25882724,0,19.31081274,16.38345023,48,17,0,0,U003,1,-13,rainy,0.189349671,0.087034368,8,5,TRUE,1,1
21-01-2023 08:05,D001,refrigerator,kitchen,149,0.995993674,0,19.41425082,15.34245351,70,14,0,0,U002,1,-40,rainy,0.144114905,0.059091607,8,5,TRUE,1,1
21-01-2023 08:06,D004,light,bathroom,95,0.675709836,0,18.55690488,18.72489516,72,30,1,1,U003,1,-59,clear,0.159067308,0.06565079,8,5,TRUE,1,1
21-01-2023 08:07,D001,oven,bathroom,115,0.302248594,0,20.45589191,12.12654322,41,25,0,1,U005,1,-59,cloudy,0.119698487,0.066885613,8,5,TRUE,1,1
21-01-2023 08:08,D004,light,kitchen,61,0.460729123,1,18.95174735,10.41794268,33,80,1,0,U003,1,-39,rainy,0.1711895,0.008992981,8,5,TRUE,1,1
21-01-2023 08:09,D003,light,bathroom,103,0.034850749,0,20.43252611,12.59387098,61,13,1,1,U001,0,-14,clear,0.168874623,0.022691427,8,5,TRUE,1,1
21-01-2023 08:10,D003,coffee_maker,kitchen,25,0.125347263,0,19.6525532,11.79168525,68,1,1,0,U004,0,-46,cloudy,0.176840728,0.005256555,8,5,TRUE,1,1
21-01-2023 08:11,D003,light,bedroom,146,0.852950181,0,22.79026193,15.54947858,64,48,0,0,U003,0,-9,cloudy,0.182581984,0.07330434,8,5,TRUE,1,1
21-01-2023 08:12,D003,coffee_maker,bathroom,84,0.403356416,1,18.78188533,17.79963093,79,48,1,1,U001,0,-41,clear,0.100027059,0.086428715,8,5,TRUE,1,1
21-01-2023 08:13,D001,oven,bathroom,90,0.505351967,0,18.59446285,15.905083,69,16,1,0,U004,1,-91,rainy,0.118087381,0.057851373,8,5,TRUE,1,1
21-01-2023 08:14,D001,light,bedroom,107,0.346437902,0,24.61789185,18.68157094,59,29,1,0,U001,0,-97,cloudy,0.172372342,0.079513122,8,5,TRUE,1,1
21-01-2023 08:15,D004,coffee_maker,bedroom,10,0.233609773,0,24.22289417,14.64275571,61,56,0,1,U003,0,-93,rainy,0.164673102,0.045026335,8,5,TRUE,1,1
21-01-2023 08:16,D003,light,kitchen,120,0.725625698,0,20.3560755,15.01140878,78,5,1,1,U002,1,-92,cloudy,0.188078375,0.031480039,8,5,TRUE,1,1
21-01-2023 08:17,D004,coffee_maker,living_room,98,0.379931192,1,19.06304354,18.0845743,71,2,0,0,U003,1,-24,clear,0.198337833,0.02632393,8,5,TRUE,1,1
21-01-2023 08:18,D002,coffee_maker,kitchen,53,0.812935462,0,21.00740125,12.01833752,46,67,0,0,U001,0,-91,clear,0.143999563,0.032977894,8,5,TRUE,1,1
21-01-2023 08:19,D004,coffee_maker,bedroom,110,0.654869229,0,23.37582655,19.05865161,42,22,0,0,U005,0,-25,clear,0.106224168,0.083346054,8,5,TRUE,1,1
21-01-2023 08:20,D004,refrigerator,living_room,54,0.796740173,0,19.98192916,12.69845484,65,4,0,1,U005,1,-85,clear,0.112783845,0.032743472,8,5,TRUE,1,1
21-01-2023 08:21,D001,coffee_maker,kitchen,14,0.198828594,1,18.89938159,12.92369093,73,57,0,0,U004,0,-58,clear,0.160812552,0.013635252,8,5,TRUE,1,1
21-01-2023 08:22,D004,refrigerator,kitchen,140,0.828206422,1,23.24166415,16.24229387,58,9,1,0,U003,1,-32,rainy,0.176439913,0.055154322,8,5,TRUE,1,1
21-01-2023 08:23,D002,refrigerator,bedroom,42,0.716681245,1,20.39914749,15.26905688,33,60,1,0,U005,0,-35,rainy,0.138889102,0.049565206,8,5,TRUE,1,1
21-01-2023 08:24,D003,coffee_maker,bathroom,21,0.239816106,1,21.37480691,12.37470513,51,63,1,0,U004,1,-76,cloudy,0.114778165,0.074660338,8,5,TRUE,1,1
21-01-2023 08:25,D002,light,bathroom,104,0.216090982,0,23.80314353,16.40530321,69,17,1,0,U003,1,-43,cloudy,0.124941832,0.00616201,8,5,TRUE,1,1
21-01-2023 08:26,D002,light,bedroom,119,0.373059403,1,21.41066376,18.62237535,49,9,1,1,U001,0,-96,clear,0.162976604,0.086736468,8,5,TRUE,1,1
21-01-2023 08:27,D004,refrigerator,living_room,46,0.868110753,0,23.89506833,13.15191236,76,19,0,0,U002,1,-18,clear,0.139966639,0.027441234,8,5,TRUE,1,1
21-01-2023 08:28,D003,light,bathroom,147,0.815039028,1,20.37286655,17.13359877,54,42,1,0,U004,1,-75,cloudy,0.181947991,0.099051852,8,5,TRUE,1,1
21-01-2023 08:29,D004,light,bathroom,84,0.950779146,1,20.29506308,12.90499958,42,93,1,1,U004,0,-16,cloudy,0.181786506,0.008755312,8,5,TRUE,1,1
